date,dc_id,sku_id,leadtime_actual,vlt_pred,recent_mean_7,recent_mean_30,recent_std_30,recent_sum_7,recent_sum_30,demand_forecast_sum,future_demand_sum,demand_source,current_inv,dc_capacity,factory_inv,transport_cost,pt_box,box_volume,push_lb,push_ub,target_replenishment,is_order_day,optimal_replenishment_pallet,optimal_replenishment_box,arrival_qty_box,ending_inventory_box,stockout_qty_box,holding_cost,stockout_cost,unit_transport_cost,target_replenishment_pallet,target_replenishment_box
2019-01-11,DC008,SKU031,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,0.0,80822.9,0.0,344.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU032,2.0,2.0,66.28571428571429,45.6,45.14244122774045,464.0,1368.0,120.16,0.0,rolling_proxy,807.0,80822.9,46430.0,344.0,42.0,0.99,159000.0,161000.0,84.0,1,2,84.0,0.0,37.0,0.0,5.16,516.0,344.0,2.0,84.0
2019-01-11,DC008,SKU034,6.0,6.0,19.428571428571427,20.866666666666667,27.376064159935208,136.0,626.0,119.16,58.0,rolling_proxy,396.0,80822.9,5467.0,344.0,48.0,0.792,159000.0,161000.0,0.0,1,0,0.0,0.0,100.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU038,1.0,1.0,4.285714285714286,2.4,6.681317235396026,30.0,72.0,3.7199999999999998,0.0,rolling_proxy,126.0,80822.9,14004.0,344.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,96.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU039,3.0,3.0,8.714285714285714,11.333333333333334,23.527761380028398,61.0,340.0,28.499999999999993,17.0,rolling_proxy,140.0,80822.9,0.0,344.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,43.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU041,2.0,2.0,12.571428571428571,13.033333333333333,21.952195536868036,88.0,391.0,25.419999999999998,0.0,rolling_proxy,108.0,80822.9,0.0,344.0,48.0,0.792,159000.0,161000.0,0.0,1,0,0.0,0.0,20.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU042,2.0,2.0,2.0,1.1,2.0387904911164036,14.0,33.0,3.46,0.0,rolling_proxy,15.0,80822.9,0.0,344.0,48.0,0.792,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU045,1.0,1.0,520.1428571428571,419.03333333333336,376.6824023261801,3641.0,12571.0,489.80999999999995,60.0,rolling_proxy,12303.0,80822.9,69572.0,344.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,5753.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU046,9.0,9.0,280.42857142857144,298.7,256.2877484391324,1963.0,8961.0,2573.19,2399.0,rolling_proxy,4053.0,80822.9,42488.0,344.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,520.0,450.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU047,1.0,1.0,45.42857142857143,51.13333333333333,51.4352235556746,318.0,1534.0,47.14,19.0,rolling_proxy,733.0,80822.9,373.0,344.0,52.0,0.96,159000.0,161000.0,104.0,1,2,104.0,0.0,224.0,0.0,5.16,516.0,344.0,2.0,104.0
2019-01-11,DC008,SKU049,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,0.0,80822.9,2.0,344.0,70.0,0.6,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU052,3.0,3.0,3.4285714285714284,4.0,6.022181221672648,24.0,120.0,10.799999999999999,6.0,rolling_proxy,21.0,80822.9,0.0,344.0,40.0,2.0,159000.0,161000.0,0.0,1,0,0.0,0.0,25.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU053,3.0,3.0,2.0,1.7333333333333334,3.60493488922554,14.0,52.0,5.76,0.0,rolling_proxy,0.0,80822.9,0.0,344.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU054,2.0,2.0,1.4285714285714286,1.9333333333333333,4.404038550643664,10.0,58.0,3.16,0.0,rolling_proxy,451.0,80822.9,6780.0,344.0,56.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,441.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU055,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,0.0,80822.9,875.0,344.0,50.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU056,3.0,3.0,2.5714285714285716,1.2,2.315167380558045,18.0,36.0,6.48,0.0,rolling_proxy,349.0,80822.9,7.0,344.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,325.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU057,2.0,2.0,0.0,0.23333333333333334,0.7156970184527961,0.0,7.0,0.13999999999999999,0.0,rolling_proxy,98.0,80822.9,3.0,344.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,96.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU059,5.0,5.0,2.857142857142857,5.866666666666666,8.436955743763399,20.0,176.0,18.799999999999997,40.0,rolling_proxy,34.0,80822.9,0.0,344.0,40.0,2.0,159000.0,161000.0,0.0,1,0,0.0,0.0,10.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU060,1.0,1.0,2.5714285714285716,2.066666666666667,4.493946545694057,18.0,62.0,2.42,0.0,rolling_proxy,102.0,80822.9,10540.0,344.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,64.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU062,1.0,1.0,87.14285714285714,79.93333333333334,87.65421964869816,610.0,2398.0,84.97999999999999,0.0,rolling_proxy,1385.0,80822.9,36247.0,344.0,50.0,1.2,159000.0,161000.0,100.0,1,2,100.0,0.0,151.0,0.0,5.16,516.0,344.0,2.0,100.0
2019-01-11,DC008,SKU063,4.0,4.0,19.857142857142858,18.266666666666666,25.882984543689872,139.0,548.0,77.52,25.0,rolling_proxy,168.0,80822.9,5824.0,344.0,50.0,1.2,159000.0,161000.0,100.0,1,2,100.0,0.0,7.0,0.0,5.16,516.0,344.0,2.0,100.0
2019-01-11,DC008,SKU068,4.0,4.0,11.571428571428571,14.233333333333333,15.755810215776133,81.0,427.0,49.48,40.0,rolling_proxy,311.0,80822.9,10952.0,344.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,83.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU069,5.0,5.0,29.285714285714285,31.5,41.61950664452107,205.0,945.0,149.74999999999997,104.0,rolling_proxy,430.0,80822.9,13557.0,344.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,139.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU070,3.0,3.0,2.7142857142857144,4.433333333333334,5.619509666233247,19.0,133.0,9.69,16.0,rolling_proxy,85.0,80822.9,6908.0,344.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,36.0,0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC008,SKU071,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,0.0,80822.9,3558.0,344.0,50.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,5.16,516.0,344.0,0.0,0.0
2019-01-11,DC009,SKU001,3.0,3.0,0.0,0.13333333333333333,0.7180219742846,0.0,4.0,0.12,0.0,rolling_proxy,4.0,34646.74,1020.0,283.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,4.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU002,3.0,3.0,0.0,0.4,1.8184242262647805,0.0,12.0,0.36,0.0,rolling_proxy,0.0,34646.74,0.0,283.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU005,2.0,2.0,3.5714285714285716,3.533333333333333,7.237556370918453,25.0,106.0,7.119999999999999,0.0,rolling_proxy,249.0,34646.74,12744.0,283.0,36.0,1.0,159000.0,161000.0,0.0,1,0,0.0,0.0,214.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU006,2.0,2.0,29.571428571428573,29.166666666666668,43.894633941848625,207.0,875.0,58.9,0.0,rolling_proxy,277.0,34646.74,28222.0,283.0,70.0,0.6,159000.0,161000.0,0.0,1,0,0.0,0.0,39.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU008,4.0,4.0,3.0,3.2666666666666666,3.4052247437659022,21.0,98.0,12.319999999999999,9.0,rolling_proxy,25.0,34646.74,84.0,283.0,70.0,0.6,159000.0,161000.0,0.0,1,0,0.0,0.0,60.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU009,3.0,3.0,6.0,7.666666666666667,8.494442627715815,42.0,230.0,19.499999999999996,10.0,rolling_proxy,203.0,34646.74,0.0,283.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,134.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU011,6.0,6.0,4.714285714285714,3.8333333333333335,6.137770134358424,33.0,115.0,26.699999999999996,28.0,rolling_proxy,5.0,34646.74,1699.0,283.0,50.0,1.2,159000.0,161000.0,50.0,1,1,50.0,0.0,22.0,0.0,4.245,424.5,283.0,1.0,50.0
2019-01-11,DC009,SKU012,3.0,3.0,0.0,0.6,1.3808210118138653,0.0,18.0,0.54,0.0,rolling_proxy,107.0,34646.74,0.0,283.0,130.0,0.5,159000.0,161000.0,0.0,1,0,0.0,0.0,105.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU015,3.0,3.0,1.4285714285714286,14.333333333333334,45.99154511670838,10.0,430.0,15.899999999999999,0.0,rolling_proxy,19.0,34646.74,0.0,283.0,48.0,2.0,159000.0,161000.0,96.0,1,2,96.0,0.0,0.0,1.0,4.245,424.5,283.0,2.0,96.0
2019-01-11,DC009,SKU017,1.0,1.0,1.1428571428571428,0.4666666666666667,1.3097921802925665,8.0,14.0,0.94,0.0,rolling_proxy,0.0,34646.74,27.0,283.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU019,3.0,3.0,225.71428571428572,229.8,233.00778241652503,1580.0,6894.0,680.8199999999999,0.0,rolling_proxy,3070.0,34646.74,7942.0,283.0,42.0,0.99,159000.0,161000.0,630.0,1,15,630.0,0.0,27.0,0.0,4.245,424.5,283.0,15.0,630.0
2019-01-11,DC009,SKU022,4.0,4.0,154.28571428571428,140.0,142.89483312329153,1080.0,4200.0,600.0,456.0,rolling_proxy,400.0,34646.74,3196.0,283.0,36.0,2.0,159000.0,161000.0,396.0,1,11,396.0,0.0,84.0,0.0,4.245,424.5,283.0,11.0,396.0
2019-01-11,DC009,SKU023,1.0,1.0,678.8571428571429,625.4,557.7175270690352,4752.0,18762.0,662.8199999999999,0.0,rolling_proxy,8190.0,34646.74,127214.0,283.0,36.0,1.0,159000.0,161000.0,180.0,1,5,180.0,0.0,54.0,0.0,4.245,424.5,283.0,5.0,180.0
2019-01-11,DC009,SKU025,4.0,4.0,10.0,6.0,12.722683155162935,70.0,180.0,35.2,18.0,rolling_proxy,212.0,34646.74,0.0,283.0,60.0,0.768,159000.0,161000.0,0.0,1,0,0.0,0.0,132.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU026,1.0,1.0,3.4285714285714284,3.7,4.042688874169435,24.0,111.0,3.51,0.0,rolling_proxy,97.0,34646.74,0.0,283.0,60.0,0.768,159000.0,161000.0,0.0,1,0,0.0,0.0,55.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU027,2.0,2.0,0.0,0.16666666666666666,0.8975274678557507,0.0,5.0,0.09999999999999999,0.0,rolling_proxy,24.0,34646.74,2971.0,283.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,19.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU029,4.0,4.0,38.42857142857143,31.2,42.30870674774481,269.0,936.0,145.04,57.0,rolling_proxy,921.0,34646.74,74536.0,283.0,56.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,522.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU030,2.0,2.0,0.8571428571428571,0.9,0.9073771725877467,6.0,27.0,1.74,0.0,rolling_proxy,38.0,34646.74,3007.0,283.0,48.0,0.792,159000.0,161000.0,0.0,1,0,0.0,0.0,28.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU032,2.0,2.0,21.142857142857142,18.466666666666665,21.27867999247656,148.0,554.0,40.67999999999999,0.0,rolling_proxy,197.0,34646.74,46430.0,283.0,42.0,0.99,159000.0,161000.0,42.0,1,1,42.0,0.0,26.0,0.0,4.245,424.5,283.0,1.0,42.0
2019-01-11,DC009,SKU034,3.0,3.0,6.857142857142857,6.8,10.87627387175099,48.0,204.0,20.52,0.0,rolling_proxy,164.0,34646.74,5467.0,283.0,48.0,0.792,159000.0,161000.0,0.0,1,0,0.0,0.0,99.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU038,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,68.0,34646.74,14004.0,283.0,42.0,0.99,159000.0,161000.0,0.0,1,0,0.0,0.0,68.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU039,3.0,3.0,10.428571428571429,25.366666666666667,48.255212729357595,73.0,761.0,44.730000000000004,0.0,rolling_proxy,126.0,34646.74,0.0,283.0,42.0,0.99,159000.0,161000.0,42.0,1,1,42.0,0.0,8.0,0.0,4.245,424.5,283.0,1.0,42.0
2019-01-11,DC009,SKU041,5.0,5.0,2.7142857142857144,3.7,9.574793296289307,19.0,111.0,15.049999999999999,0.0,rolling_proxy,155.0,34646.74,0.0,283.0,48.0,0.792,159000.0,161000.0,0.0,1,0,0.0,0.0,136.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU042,4.0,4.0,0.0,0.13333333333333333,0.42687494916219,0.0,4.0,0.16,0.0,rolling_proxy,1.0,34646.74,0.0,283.0,48.0,0.792,159000.0,161000.0,0.0,1,0,0.0,0.0,1.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU045,3.0,3.0,190.42857142857142,206.03333333333333,217.2576785498936,1333.0,6181.0,585.3299999999999,7.0,rolling_proxy,7076.0,34646.74,69572.0,283.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,4470.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU046,3.0,3.0,159.71428571428572,134.66666666666666,131.63113444605557,1118.0,4040.0,456.59999999999997,50.0,rolling_proxy,1647.0,34646.74,42488.0,283.0,52.0,0.96,159000.0,161000.0,260.0,1,5,260.0,0.0,26.0,0.0,4.245,424.5,283.0,5.0,260.0
2019-01-11,DC009,SKU047,1.0,1.0,16.285714285714285,22.566666666666666,22.544302064059462,114.0,677.0,18.169999999999998,0.0,rolling_proxy,200.0,34646.74,373.0,283.0,52.0,0.96,159000.0,161000.0,52.0,1,1,52.0,0.0,0.0,12.0,4.245,424.5,283.0,1.0,52.0
2019-01-11,DC009,SKU050,3.0,3.0,0.2857142857142857,0.06666666666666667,0.35901098714230023,2.0,2.0,0.6599999999999999,0.0,rolling_proxy,29.0,34646.74,47.0,283.0,56.0,0.768,159000.0,161000.0,0.0,1,0,0.0,0.0,27.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU052,1.0,1.0,1.1428571428571428,0.8,1.9731531449264992,8.0,24.0,1.04,0.0,rolling_proxy,16.0,34646.74,0.0,283.0,40.0,2.0,159000.0,161000.0,0.0,1,0,0.0,0.0,8.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU053,2.0,2.0,2.0,0.9333333333333333,1.7688665548562132,14.0,28.0,3.36,0.0,rolling_proxy,0.0,34646.74,0.0,283.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,72.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU055,3.0,3.0,0.14285714285714285,0.06666666666666667,0.24944382578492946,1.0,2.0,0.36,0.0,rolling_proxy,0.0,34646.74,875.0,283.0,50.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,-0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU056,5.0,5.0,1.1428571428571428,2.3666666666666667,9.874152565607282,8.0,71.0,7.549999999999999,0.0,rolling_proxy,112.0,34646.74,7.0,283.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,91.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU057,1.0,1.0,1.0,0.6,0.9865765724632494,7.0,18.0,0.8799999999999999,0.0,rolling_proxy,56.0,34646.74,3.0,283.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,48.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU059,1.0,1.0,8.0,7.466666666666667,14.659998484159388,56.0,224.0,7.84,0.0,rolling_proxy,96.0,34646.74,0.0,283.0,40.0,2.0,159000.0,161000.0,0.0,1,0,0.0,0.0,0.0,4.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU060,2.0,2.0,4.285714285714286,1.8666666666666667,3.630733014450694,30.0,56.0,7.119999999999999,0.0,rolling_proxy,53.0,34646.74,10540.0,283.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,12.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU062,1.0,1.0,40.857142857142854,34.13333333333333,42.16770749703564,286.0,1024.0,38.839999999999996,0.0,rolling_proxy,341.0,34646.74,36247.0,283.0,50.0,1.2,159000.0,161000.0,150.0,1,3,150.0,0.0,11.0,0.0,4.245,424.5,283.0,3.0,150.0
2019-01-11,DC009,SKU063,3.0,3.0,5.142857142857143,9.433333333333334,10.886331899323215,36.0,283.0,19.29,17.0,rolling_proxy,42.0,34646.74,5824.0,283.0,50.0,1.2,159000.0,161000.0,100.0,1,2,100.0,0.0,19.0,0.0,4.245,424.5,283.0,2.0,100.0
2019-01-11,DC009,SKU068,1.0,1.0,7.142857142857143,8.366666666666667,8.584805698959581,50.0,251.0,7.51,0.0,rolling_proxy,166.0,34646.74,10952.0,283.0,80.0,0.852,159000.0,161000.0,0.0,1,0,0.0,0.0,64.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU069,3.0,3.0,11.142857142857142,11.933333333333334,19.24046661480837,78.0,358.0,34.14,0.0,rolling_proxy,154.0,34646.74,13557.0,283.0,52.0,0.96,159000.0,161000.0,52.0,1,1,52.0,0.0,6.0,0.0,4.245,424.5,283.0,1.0,52.0
2019-01-11,DC009,SKU070,2.0,2.0,3.0,3.5,3.8188130791298667,21.0,105.0,6.299999999999999,0.0,rolling_proxy,175.0,34646.74,6908.0,283.0,52.0,0.96,159000.0,161000.0,0.0,1,0,0.0,0.0,138.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC009,SKU071,3.0,3.0,1.0,1.0333333333333334,1.4487542541400487,7.0,31.0,3.0300000000000002,4.0,rolling_proxy,12.0,34646.74,3558.0,283.0,50.0,1.2,159000.0,161000.0,0.0,1,0,0.0,0.0,1.0,0.0,4.245,424.5,283.0,0.0,0.0
2019-01-11,DC010,SKU001,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rolling_proxy,0.0,229996.33,0.0,390.0,80.0,0.852,69000.0,71000.0,0.0,1,0,0.0,0.0,0.0,-0.0,5.8500000000000005,585.0,390.0,0.0,0.0
2019-01-11,DC010,SKU002,1.0,1.0,0.0,0.16666666666666666,0.8975274678557507,0.0,5.0,0.049999999999999996,0.0,rolling_proxy,0.0,229996.33,0.0,390.0,52.0,0.96,69000.0,71000.0,0.0,1,0,0.0,0.0,0.0,-0.0,5.8500000000000005,585.0,390.0,0.0,0.0
2019-01-11,DC010,SKU005,1.0,1.0,241.42857142857142,214.96666666666667,184.62890408119262,1690.0,6449.0,233.48999999999995,0.0,rolling_proxy,1879.0,229996.33,23.0,390.0,36.0,1.0,69000.0,71000.0,468.0,1,13,468.0,0.0,16.0,0.0,5.8500000000000005,585.0,390.0,13.0,468.0
2019-01-11,DC010,SKU006,6.0,6.0,310.7142857142857,262.8666666666667,199.07849931343387,2175.0,7886.0,1778.16,1391.0,rolling_proxy,3779.0,229996.33,0.0,390.0,70.0,0.6,69000.0,71000.0,350.0,1,5,350.0,0.0,1074.0,0.0,5.8500000000000005,585.0,390.0,5.0,350.0
2019-01-11,DC010,SKU007,2.0,2.0,0.0,3.6,19.386593305684208,0.0,108.0,2.16,0.0,rolling_proxy,288.0,229996.33,0.0,390.0,36.0,1.0,69000.0,71000.0,0.0,1,0,0.0,0.0,180.0,0.0,5.8500000000000005,585.0,390.0,0.0,0.0
2019-01-11,DC010,SKU008,1.0,1.0,385.7142857142857,342.23333333333335,256.60990930896565,2700.0,10267.0,372.67,0.0,rolling_proxy,3996.0,229996.33,0.0,390.0,70.0,0.6,69000.0,71000.0,910.0,1,13,910.0,0.0,53.0,0.0,5.8500000000000005,585.0,390.0,13.0,910.0
2019-01-11,DC010,SKU009,2.0,2.0,230.14285714285714,268.1,346.06948724208553,1611.0,8043.0,483.06,0.0,rolling_proxy,3627.0,229996.33,0.0,390.0,80.0,0.852,69000.0,71000.0,0.0,1,0,0.0,0.0,1107.0,0.0,5.8500000000000005,585.0,390.0,0.0,0.0
2019-01-11,DC010,SKU011,1.0,1.0,55.42857142857143,42.0,64.44170492261462,388.0,1260.0,51.4,0.0,rolling_proxy,444.0,229996.33,0.0,390.0,50.0,1.2,69000.0,71000.0,100.0,1,2,100.0,0.0,18.0,0.0,5.8500000000000005,585.0,390.0,2.0,100.0
2019-01-11,DC010,SKU012,5.0,5.0,26.0,40.53333333333333,66.64519654275334,182.0,1216.0,151.8,135.0,rolling_proxy,286.0,229996.33,0.0,390.0,130.0,0.5,69000.0,71000.0,260.0,1,2,260.0,130.0,23.0,0.0,5.8500000000000005,585.0,390.0,2.0,260.0
2019-01-11,DC010,SKU015,3.0,3.0,45.142857142857146,82.86666666666666,203.50966125032548,316.0,2486.0,169.38,156.0,rolling_proxy,425.0,229996.33,0.0,390.0,48.0,2.0,69000.0,71000.0,288.0,1,6,288.0,0.0,43.0,0.0,5.8500000000000005,585.0,390.0,6.0,288.0
2019-01-11,DC010,SKU016,3.0,3.0,53.57142857142857,72.0,78.28196897540752,375.0,2160.0,177.29999999999998,192.0,rolling_proxy,1753.0,229996.33,0.0,390.0,56.0,1.2,69000.0,71000.0,0.0,1,0,0.0,0.0,1003.0,0.0,5.8500000000000005,585.0,390.0,0.0,0.0
2019-01-11,DC010,SKU017,4.0,4.0,246.14285714285714,255.5,226.16126252447978,1723.0,7665.0,995.8,516.0,rolling_proxy,1584.0,229996.33,29.0,390.0,42.0,0.99,69000.0,71000.0,0.0,1,0,0.0,0.0,26.0,0.0,5.8500000000000005,585.0,390.0,0.0,0.0
2019-01-11,DC010,SKU019,1.0,1.0,1290.4285714285713,1404.0,1006.9147597157038,9033.0,42120.0,1324.4999999999998,0.0,rolling_proxy,14200.0,229996.33,882.0,390.0,42.0,0.99,69000.0,71000.0,1806.0,1,43,1806.0,0.0,28.0,0.0,5.8500000000000005,585.0,390.0,43.0,1806.0
2019-01-11,DC010,SKU022,2.0,2.0,745.4285714285714,773.5333333333333,632.8333500131681,5218.0,23206.0,1507.7199999999998,0.0,rolling_proxy,3782.0,229996.33,0.0,390.0,36.0,2.0,69000.0,71000.0,1368.0,1,38,1368.0,0.0,20.0,0.0,5.8500000000000005,585.0,390.0,38.0,1368.0
2019-01-11,DC010,SKU023,2.0,2.0,4996.0,5224.033333333334,3600.8786657641713,34972.0,156721.0,10128.82,0.0,rolling_proxy,32587.0,229996.33,72609.0,390.0,36.0,1.0,69000.0,71000.0,6372.0,1,177,6372.0,0.0,14.0,0.0,5.8500000000000005,585.0,390.0,177.0,6372.0
2019-01-11,DC010,SKU024,2.0,2.0,82.14285714285714,58.666666666666664,55.40417152365174,575.0,1760.0,150.2,0.0,rolling_proxy,560.0,229996.33,0.0,390.0,30.0,1.28,69000.0,71000.0,360.0,1,12,360.0,60.0,12.0,0.0,5.8500000000000005,585.0,390.0,12.0,360.0
2019-01-11,DC010,SKU025,1.0,1.0,424.14285714285717,454.8333333333333,317.9572385644893,2969.0,13645.0,433.34999999999997,0.0,rolling_proxy,5146.0,229996.33,0.0,390.0,60.0,0.768,69000.0,71000.0,1680.0,1,28,1680.0,0.0,0.0,-0.0,5.8500000000000005,585.0,390.0,28.0,1680.0
2019-01-11,DC010,SKU026,2.0,2.0,217.14285714285714,181.5,144.93510041854367,1520.0,5445.0,412.9,0.0,rolling_proxy,2320.0,229996.33,0.0,390.0,60.0,0.768,69000.0,71000.0,840.0,1,14,840.0,0.0,12.0,0.0,5.8500000000000005,585.0,390.0,14.0,840.0
2019-01-11,DC010,SKU027,1.0,1.0,4.714285714285714,3.1666666666666665,6.175669104549637,33.0,95.0,4.25,0.0,rolling_proxy,0.0,229996.33,0.0,390.0,42.0,0.99,69000.0,71000.0,0.0,1,0,0.0,0.0,0.0,1.0,5.8500000000000005,585.0,390.0,0.0,0.0
2019-01-11,DC010,SKU029,3.0,3.0,789.5714285714286,824.8666666666667,575.3994979335855,5527.0,24746.0,2400.4799999999996,1030.0,rolling_proxy,17599.0,229996.33,76871.0,390.0,56.0,1.2,69000.0,71000.0,0.0,1,0,0.0,0.0,7138.0,0.0,5.8500000000000005,585.0,390.0,0.0,0.0
2019-01-11,DC010,SKU030,2.0,2.0,49.42857142857143,44.0,41.54916766113773,346.0,1320.0,95.6,0.0,rolling_proxy,427.0,229996.33,0.0,390.0,48.0,0.792,69000.0,71000.0,288.0,1,6,288.0,0.0,11.0,0.0,5.8500000000000005,585.0,390.0,6.0,288.0
2019-01-11,DC010,SKU032,4.0,4.0,155.14285714285714,150.56666666666666,110.77083952416757,1086.0,4517.0,615.0799999999999,381.0,rolling_proxy,1360.0,229996.33,0.0,390.0,42.0,0.99,69000.0,71000.0,0.0,1,0,0.0,0.0,243.0,0.0,5.8500000000000005,585.0,390.0,0.0,0.0
2019-01-11,DC010,SKU033,6.0,6.0,34.57142857142857,30.833333333333332,32.67729418962892,242.0,925.0,200.7,145.0,rolling_proxy,296.0,229996.33,0.0,390.0,42.0,0.99,69000.0,71000.0,84.0,1,2,84.0,0.0,61.0,0.0,5.8500000000000005,585.0,390.0,2.0,84.0
